wavelength	spectrum
1953	0.159085363
1954	0.159903184
1955	0.160102978
1956	0.159944817
1957	0.158912033
1958	0.156596735
1959	0.15576297
1960	0.157646626
1961	0.15923427
1962	0.159886852
1963	0.159563541
1964	0.158108935
1965	0.15719673
1966	0.158734232
1967	0.160104141
1968	0.159542561
1969	0.159437746
1970	0.15904294
1971	0.159766853
1972	0.161240786
1973	0.161982819
1974	0.16174762
1975	0.161044389
1976	0.160690248
1977	0.16129151
1978	0.162391454
1979	0.163991153
1980	0.165484682
1981	0.165150255
1982	0.164116964
1983	0.163175792
1984	0.161750421
1985	0.160169393
1986	0.159145892
1987	0.158833042
1988	0.160025299
1989	0.161702484
1990	0.163257301
1991	0.164647564
1992	0.165225387
1993	0.164604247
1994	0.163646266
1995	0.163133472
1996	0.163000152
1997	0.163423896
1998	0.164315715
1999	0.165086433
2000	0.164691985
2001	0.165855497
2002	0.167144731
2003	0.166896939
2004	0.167266965
2005	0.167077959
2006	0.165985152
2007	0.165417776
2008	0.16602321
2009	0.166462541
2010	0.166527942
2011	0.1668403
2012	0.166897178
2013	0.166567415
2014	0.167697787
2015	0.169112995
2016	0.168659419
2017	0.167256787
2018	0.166522473
2019	0.166388378
2020	0.166125521
2021	0.166728854
2022	0.167896688
2023	0.168459266
2024	0.167740047
2025	0.166214898
2026	0.165455595
2027	0.165910035
2028	0.167278782
2029	0.168047458
2030	0.167556122
2031	0.167028725
2032	0.166943878
2033	0.166827396
2034	0.167743355
2035	0.169545993
2036	0.171126544
2037	0.171975479
2038	0.172254622
2039	0.171774998
2040	0.171183527
2041	0.169790357
2042	0.168398038
2043	0.16899702
2044	0.170608565
2045	0.171448633
2046	0.170820907
2047	0.169143885
2048	0.168459713
2049	0.168673664
2050	0.169625133
2051	0.169804677
2052	0.168093324
2053	0.167056262
2054	0.168575451
2055	0.170238286
2056	0.169647992
2057	0.168263003
2058	0.16793102
2059	0.168128043
2060	0.169209808
2061	0.170533195
2062	0.171238348
2063	0.171692327
2064	0.17144917
2065	0.170888856
2066	0.170784786
2067	0.1712064
2068	0.171382785
2069	0.171165049
2070	0.171100661
2071	0.170468807
2072	0.168819606
2073	0.168678328
2074	0.169226781
2075	0.169161171
2076	0.169693425
2077	0.169980124
2078	0.170371264
2079	0.170509502
2080	0.169535965
2081	0.16881898
2082	0.170842469
2083	0.172712982
2084	0.172636166
2085	0.173003063
2086	0.173493221
2087	0.172273681
2088	0.171254039
2089	0.171302974
2090	0.170657188
2091	0.170071632
2092	0.16968599
2093	0.169566557
2094	0.16972892
2095	0.170930251
2096	0.17174755
2097	0.17142646
2098	0.171382949
2099	0.171922326
2100	0.172920734
2101	0.173347712
2102	0.172739312
2103	0.172113374
2104	0.171248436
2105	0.171367928
2106	0.173086375
2107	0.174295977
2108	0.175112441
2109	0.176725
2110	0.176587969
2111	0.175472617
2112	0.174938098
2113	0.174378753
2114	0.17453438
2115	0.175318137
2116	0.17559658
2117	0.176027358
2118	0.176678047
2119	0.178411633
2120	0.1798767
2121	0.178348154
2122	0.176066563
2123	0.174464479
2124	0.173221931
2125	0.17265667
2126	0.172297806
2127	0.173706636
2128	0.175243229
2129	0.175596043
2130	0.176157787
2131	0.176083669
2132	0.175724417
2133	0.175944641
2134	0.176081896
2135	0.175928205
2136	0.175956368
2137	0.176090121
2138	0.174999684
2139	0.173509285
2140	0.174789205
2141	0.177187085
2142	0.178096235
2143	0.177192762
2144	0.175946265
2145	0.175511912
2146	0.175730407
2147	0.174923494
2148	0.173909396
2149	0.173701748
2150	0.173598677
2151	0.173821926
2152	0.174259454
2153	0.175037667
2154	0.175953388
2155	0.177318752
2156	0.178111807
2157	0.177157193
2158	0.176295802
2159	0.176403493
2160	0.176390886
2161	0.175976664
2162	0.175598741
2163	0.174967855
2164	0.173551157
2165	0.172406182
2166	0.171581283
2167	0.171064481
2168	0.172977522
2169	0.175205365
2170	0.174189627
2171	0.172636509
2172	0.172806382
2173	0.17276001
2174	0.171782583
2175	0.171031788
2176	0.171238333
2177	0.171052322
2178	0.171191439
2179	0.172096163
2180	0.172180638
2181	0.171805725
2182	0.171693832
2183	0.170832336
2184	0.169661164
2185	0.170020014
2186	0.170941293
2187	0.170214206
2188	0.169227302
2189	0.169774145
2190	0.169213086
2191	0.167780623
2192	0.16690959
2193	0.167793304
2194	0.171339035
2195	0.172810629
2196	0.170286864
2197	0.167906433
2198	0.165306211
2199	0.163116261
2200	0.162901804
2201	0.163325906
2202	0.164031222
2203	0.1648058
2204	0.166788355
2205	0.169001818
2206	0.168660358
2207	0.167429477
2208	0.165941641
2209	0.163265929
2210	0.161278263
2211	0.161120817
2212	0.16213657
2213	0.164063171
2214	0.166357949
2215	0.16747728
2216	0.167069584
2217	0.16623491
2218	0.166651443
2219	0.168400511
2220	0.169811413
2221	0.169988975
2222	0.168998793
2223	0.16669865
2224	0.16578722
2225	0.168296054
2226	0.17045784
2227	0.171117187
2228	0.172037214
2229	0.17162101
2230	0.16935949
2231	0.169044003
2232	0.171524972
2233	0.172374129
2234	0.171434402
2235	0.169650033
2236	0.168067038
2237	0.168751642
2238	0.170005053
2239	0.170890808
2240	0.172144786
2241	0.172863185
2242	0.172351912
2243	0.171643123
2244	0.170795679
2245	0.170076311
2246	0.16907841
2247	0.167188674
2248	0.166513816
2249	0.167859823
2250	0.169473127
2251	0.171219274
2252	0.172154382
2253	0.17175138
2254	0.172349006
2255	0.172247887
2256	0.173560828
2257	0.176346123
2258	0.176326826
2259	0.175798833
2260	0.175072938
2261	0.17422013
2262	0.173924208
2263	0.173536509
2264	0.173302472
2265	0.174012527
2266	0.174980611
2267	0.17399013
2268	0.171508819
2269	0.170830324
2270	0.171683028
2271	0.171670303
2272	0.170994177
2273	0.170012102
2274	0.170779333
2275	0.171364993
2276	0.170874968
2277	0.172664896
2278	0.17305851
2279	0.172405496
2280	0.172480807
2281	0.172067225
2282	0.172005102
2283	0.173362613
2284	0.175628603
2285	0.177276671
2286	0.176436499
2287	0.17345804
2288	0.169926912
2289	0.168221682
2290	0.169698998
2291	0.170935407
2292	0.17068927
2293	0.17187272
2294	0.173677906
2295	0.173394218
2296	0.172994047
2297	0.17294693
2298	0.171349123
2299	0.170489073
2300	0.171119586
2301	0.171069354
2302	0.169052273
2303	0.166951805
2304	0.167586401
2305	0.17042321
2306	0.17258893
2307	0.171759546
2308	0.170505702
2309	0.170625106
2310	0.170350567
2311	0.168622091
2312	0.169866025
2313	0.172873482
2314	0.173351079
2315	0.172489434
2316	0.173386812
2317	0.176110521
2318	0.178277746
2319	0.178672671
2320	0.177115381
2321	0.175570875
2322	0.174198523
2323	0.171321943
2324	0.168530047
2325	0.168359533
2326	0.170161262
2327	0.171367988
2328	0.171747535
2329	0.172252968
2330	0.170996219
2331	0.170769781
2332	0.171190068
2333	0.170814648
2334	0.172796384
2335	0.17274493
2336	0.170757115
2337	0.172302634
2338	0.174878791
2339	0.177181467
2340	0.177607045
2341	0.173862532
2342	0.169955432
2343	0.167013898
2344	0.165301785
2345	0.167778686
2346	0.170667976
2347	0.171195999
2348	0.171251222
2349	0.171701282
2350	0.173535183
2351	0.174627185
2352	0.173269182
2353	0.171558693
2354	0.17131409
2355	0.170412138
2356	0.169606537
2357	0.16976884
2358	0.16933842
2359	0.170347989
2360	0.171698049
2361	0.16785109
2362	0.163520813
2363	0.165646106
2364	0.169168442
2365	0.17267786
2366	0.177077964
2367	0.176886484
2368	0.175115719
2369	0.172092304
2370	0.165156066
2371	0.15974474
2372	0.159351379
2373	0.165723071
2374	0.173024014
2375	0.175491944
2376	0.173081666
2377	0.170093954
2378	0.173110187
2379	0.179184988
2380	0.179382563
2381	0.177062288
2382	0.176723033
2383	0.171288043
2384	0.169218048
2385	0.171608567
2386	0.168793783
2387	0.168597788
2388	0.171363547
2389	0.169272125
2390	0.165079653
2391	0.163923055
2392	0.161485165
2393	0.16020152
2394	0.168866679
2395	0.1785613
2396	0.179386035
2397	0.174598858
2398	0.173846781
2399	0.178291991
2400	0.181722194
2401	0.180371046
2402	0.172768354
2403	0.168829843
2404	0.16930066
2405	0.16793105
2406	0.167467356
2407	0.16880618
2408	0.168223724
2409	0.166221395
2410	0.168076262
2411	0.171811745
2412	0.173173949
2413	0.170094103
2414	0.162897006
2415	0.154595211
2416	0.148419917
2417	0.146071821
2418	0.1443526
2419	0.146713927
2420	0.155396834
2421	0.15884468
2422	0.158710718
2423	0.161508426
2424	0.166197762
2425	0.168815106
2426	0.165416405
2427	0.161798567
2428	0.161427632
2429	0.164014727
2430	0.169149965
2431	0.17471531
2432	0.181981608
2433	0.183476582
2434	0.176466435
2435	0.168694794
2436	0.155036464
2437	0.148430511
2438	0.15706563
2439	0.163641602
2440	0.174658477
2441	0.182048783
2442	0.166269466
2443	0.151453584
2444	0.148904324
2445	0.145277262
2446	0.1433364
2447	0.147540122
2448	0.153433144
2449	0.154327735
2450	0.159112826
2451	0.167456791
2452	0.166826144
2453	0.166432634
2454	0.170881301
2455	0.167501286
2456	0.151581675
2457	0.142746612
2458	0.159967557
2459	0.179350749
2460	0.17888847
2461	0.170861691
2462	0.150081739
2463	0.130521134
2464	0.133381233
2465	0.14404352
2466	0.155806214
2467	0.165308282
2468	0.160256013
2469	0.151074573
2470	0.148844212
2471	0.148046911
2472	0.147728309
2473	0.150435194
2474	0.162993953
2475	0.169160575
2476	0.154593512
2477	0.148608252
2478	0.149404034
2479	0.139820591
2480	0.138106391
2481	0.140333191
2482	0.136099204
2483	0.137609065
2484	0.15319401
2485	0.170256838
2486	0.179962426
2487	0.182717979
2488	0.162199929
2489	0.13858746
2490	0.140196383
2491	0.14938806
2492	0.159646511
2493	0.168109596
2494	0.167339772
2495	0.157553509
2496	0.150158703
2497	0.164314613
2498	0.189276829
2499	0.190642357
2500	0.174250841
