wavelength	spectrum
1957	0.186322957
1958	0.187899664
1959	0.189615875
1960	0.190236211
1961	0.190931827
1962	0.191342026
1963	0.190667152
1964	0.189331204
1965	0.188805282
1966	0.190078869
1967	0.192132801
1968	0.192637399
1969	0.19228068
1970	0.192824051
1971	0.192145959
1972	0.190777794
1973	0.190004781
1974	0.189768061
1975	0.190087557
1976	0.190931931
1977	0.191590846
1978	0.191336721
1979	0.19023028
1980	0.190309584
1981	0.191579759
1982	0.192669749
1983	0.193598866
1984	0.193958625
1985	0.193806291
1986	0.193537533
1987	0.193615019
1988	0.193826571
1989	0.19392617
1990	0.194154799
1991	0.194355562
1992	0.194595307
1993	0.194980487
1994	0.195204884
1995	0.195481628
1996	0.195803523
1997	0.19616057
1998	0.196677133
1999	0.197132081
2000	0.196970299
2001	0.195963115
2002	0.194001302
2003	0.193900868
2004	0.196614712
2005	0.198256478
2006	0.198247284
2007	0.197921738
2008	0.19653672
2009	0.194517419
2010	0.194402829
2011	0.196182758
2012	0.198908955
2013	0.200730368
2014	0.201308519
2015	0.200048953
2016	0.198587641
2017	0.1970689
2018	0.195793033
2019	0.19658792
2020	0.198634923
2021	0.200699717
2022	0.202135652
2023	0.201893434
2024	0.200434342
2025	0.200042084
2026	0.200279504
2027	0.200047359
2028	0.199683696
2029	0.199478403
2030	0.19951342
2031	0.199738681
2032	0.200875327
2033	0.20227915
2034	0.202855036
2035	0.203066573
2036	0.202495113
2037	0.201965451
2038	0.202067539
2039	0.203227609
2040	0.20415552
2041	0.203529164
2042	0.202387765
2043	0.200634599
2044	0.198833197
2045	0.198553547
2046	0.198787585
2047	0.199435353
2048	0.200281829
2049	0.200978398
2050	0.2020742
2051	0.202754959
2052	0.202781796
2053	0.2027895
2054	0.202453479
2055	0.20195888
2056	0.200943679
2057	0.19949998
2058	0.19988513
2059	0.201620907
2060	0.202468351
2061	0.202299565
2062	0.201587886
2063	0.201419652
2064	0.201743171
2065	0.202442348
2066	0.202969283
2067	0.202300027
2068	0.201216832
2069	0.199902385
2070	0.198485225
2071	0.198619217
2072	0.200109705
2073	0.201028004
2074	0.201561704
2075	0.202891305
2076	0.20447813
2077	0.205706984
2078	0.205379069
2079	0.204517707
2080	0.203415394
2081	0.202698946
2082	0.202086568
2083	0.200813994
2084	0.200652152
2085	0.201564267
2086	0.202036321
2087	0.202657476
2088	0.20346123
2089	0.205353037
2090	0.206904799
2091	0.206320554
2092	0.205674753
2093	0.204800814
2094	0.204005212
2095	0.206330642
2096	0.209529743
2097	0.20915243
2098	0.208183914
2099	0.207299098
2100	0.206393957
2101	0.206148714
2102	0.205906615
2103	0.205233857
2104	0.204572871
2105	0.204367474
2106	0.205627665
2107	0.206849575
2108	0.206670001
2109	0.206233367
2110	0.205594495
2111	0.20426631
2112	0.203862771
2113	0.203999683
2114	0.204264
2115	0.206205428
2116	0.207541019
2117	0.206507012
2118	0.205799386
2119	0.205803886
2120	0.205794424
2121	0.205763534
2122	0.205908462
2123	0.206985265
2124	0.208185285
2125	0.209431276
2126	0.210780188
2127	0.209735975
2128	0.207341313
2129	0.206653133
2130	0.206592411
2131	0.206421778
2132	0.207607299
2133	0.20861803
2134	0.209422663
2135	0.210060775
2136	0.210251853
2137	0.210300982
2138	0.208759919
2139	0.206679583
2140	0.206560135
2141	0.207371473
2142	0.207610756
2143	0.205858663
2144	0.205603004
2145	0.207751006
2146	0.208344027
2147	0.208683521
2148	0.209490642
2149	0.209273428
2150	0.208811477
2151	0.208062261
2152	0.206901759
2153	0.204622597
2154	0.2026373
2155	0.203541443
2156	0.20491533
2157	0.20631063
2158	0.208066776
2159	0.209020644
2160	0.208800018
2161	0.207375914
2162	0.204732135
2163	0.202890813
2164	0.203767836
2165	0.204966977
2166	0.204334959
2167	0.202991337
2168	0.201728582
2169	0.200753197
2170	0.20067735
2171	0.20132561
2172	0.202657342
2173	0.204364389
2174	0.207344562
2175	0.210108086
2176	0.210968331
2177	0.20914045
2178	0.206775919
2179	0.204434708
2180	0.201280773
2181	0.19809556
2182	0.196425155
2183	0.196983755
2184	0.197468832
2185	0.198747873
2186	0.2006163
2187	0.202112585
2188	0.203239456
2189	0.203823164
2190	0.203958139
2191	0.202243581
2192	0.200356454
2193	0.199447349
2194	0.199188873
2195	0.199602723
2196	0.200092524
2197	0.200069979
2198	0.199781612
2199	0.199230909
2200	0.197014779
2201	0.194630221
2202	0.193858325
2203	0.193935141
2204	0.19487226
2205	0.19591777
2206	0.196648285
2207	0.196836233
2208	0.197057843
2209	0.198082983
2210	0.199445993
2211	0.200626954
2212	0.200504839
2213	0.199397773
2214	0.19833079
2215	0.199070871
2216	0.200671524
2217	0.200234726
2218	0.19897534
2219	0.19705312
2220	0.195718139
2221	0.197263837
2222	0.199396357
2223	0.200484559
2224	0.201341391
2225	0.2008522
2226	0.198813453
2227	0.197501361
2228	0.197129786
2229	0.195841312
2230	0.197055548
2231	0.199348435
2232	0.199743897
2233	0.200604334
2234	0.199682772
2235	0.198138297
2236	0.199660823
2237	0.201092929
2238	0.200191632
2239	0.199580878
2240	0.198767588
2241	0.197266236
2242	0.196664974
2243	0.19648996
2244	0.194991991
2245	0.193432733
2246	0.193225071
2247	0.192932799
2248	0.193646714
2249	0.196283564
2250	0.198086739
2251	0.198911831
2252	0.199676424
2253	0.201554373
2254	0.2041547
2255	0.203784883
2256	0.203486532
2257	0.202974051
2258	0.20097968
2259	0.201197535
2260	0.201703846
2261	0.201456383
2262	0.202764869
2263	0.205919728
2264	0.207908392
2265	0.205879003
2266	0.202641875
2267	0.201724365
2268	0.201843604
2269	0.200469449
2270	0.1993898
2271	0.199937358
2272	0.199997097
2273	0.200559244
2274	0.200835645
2275	0.199162975
2276	0.196961358
2277	0.19441399
2278	0.192919448
2279	0.193858221
2280	0.196718574
2281	0.197345018
2282	0.197929099
2283	0.201382011
2284	0.203473613
2285	0.203841686
2286	0.204185337
2287	0.203635633
2288	0.202476144
2289	0.201379865
2290	0.198549286
2291	0.194719762
2292	0.192894846
2293	0.193736047
2294	0.196316451
2295	0.198464796
2296	0.199471295
2297	0.20071432
2298	0.201458037
2299	0.201371431
2300	0.199077845
2301	0.194506019
2302	0.192365721
2303	0.192412287
2304	0.194052726
2305	0.198703483
2306	0.202024296
2307	0.200939387
2308	0.199997321
2309	0.200516343
2310	0.202302963
2311	0.204489082
2312	0.205554828
2313	0.205400005
2314	0.204032481
2315	0.202859297
2316	0.201413661
2317	0.198409677
2318	0.196308181
2319	0.197590902
2320	0.200881943
2321	0.202641234
2322	0.203456089
2323	0.205579489
2324	0.2070795
2325	0.208118811
2326	0.209091097
2327	0.205437899
2328	0.20056507
2329	0.19997637
2330	0.200651899
2331	0.20187062
2332	0.201419204
2333	0.20017691
2334	0.20216395
2335	0.20149821
2336	0.200049043
2337	0.201321423
2338	0.200023547
2339	0.201025829
2340	0.201196969
2341	0.200353876
2342	0.201388553
2343	0.200673476
2344	0.205164447
2345	0.210137621
2346	0.208574787
2347	0.204705492
2348	0.199952319
2349	0.1945903
2350	0.192848668
2351	0.193940938
2352	0.194513157
2353	0.195790082
2354	0.195777327
2355	0.194317386
2356	0.194972143
2357	0.196126893
2358	0.194602773
2359	0.189964205
2360	0.185796514
2361	0.186941817
2362	0.192292556
2363	0.200419798
2364	0.206525549
2365	0.204114467
2366	0.198520407
2367	0.194850698
2368	0.193297878
2369	0.195176318
2370	0.196048886
2371	0.19535999
2372	0.195538118
2373	0.194339663
2374	0.194145203
2375	0.196177244
2376	0.198350474
2377	0.200570479
2378	0.202090517
2379	0.202655762
2380	0.197788745
2381	0.188806042
2382	0.185143918
2383	0.187307045
2384	0.190053627
2385	0.193663821
2386	0.197882116
2387	0.195840716
2388	0.188549474
2389	0.184204221
2390	0.183313832
2391	0.185407385
2392	0.187374935
2393	0.186981305
2394	0.18377836
2395	0.179983065
2396	0.183386207
2397	0.186043754
2398	0.184660092
2399	0.18551138
2400	0.187451631
2401	0.185190499
2402	0.185871825
2403	0.190654829
2404	0.192219332
2405	0.192529231
2406	0.184822738
2407	0.180561513
2408	0.185688749
2409	0.190338567
2410	0.199966609
2411	0.206348941
2412	0.200128138
2413	0.190641329
2414	0.18782036
2415	0.18847993
2416	0.187070087
2417	0.188551277
2418	0.19625473
2419	0.19923079
2420	0.189363226
2421	0.182593241
2422	0.178370655
2423	0.170473039
2424	0.178256154
2425	0.189773351
2426	0.191340074
2427	0.193766922
2428	0.189949378
2429	0.181918293
2430	0.178694963
2431	0.180051193
2432	0.187528327
2433	0.192759827
2434	0.190289661
2435	0.187535539
2436	0.186943188
2437	0.186162561
2438	0.18463552
2439	0.183796555
2440	0.183235228
2441	0.181964502
2442	0.179027036
2443	0.177653819
2444	0.181125492
2445	0.181900859
2446	0.179343224
2447	0.181907564
2448	0.189882651
2449	0.195061982
2450	0.198995233
2451	0.198110014
2452	0.184055626
2453	0.174136162
2454	0.17026566
2455	0.170769081
2456	0.17870827
2457	0.181634575
2458	0.185501963
2459	0.185122311
2460	0.170756429
2461	0.163132057
2462	0.166862622
2463	0.172163576
2464	0.172768578
2465	0.169414803
2466	0.170433819
2467	0.175568253
2468	0.18047291
2469	0.177528262
2470	0.166241512
2471	0.15829882
2472	0.161203831
2473	0.170363024
2474	0.175604478
2475	0.177470207
2476	0.183863729
2477	0.186012208
2478	0.166010544
2479	0.142170176
2480	0.131767005
2481	0.136472523
2482	0.160595939
2483	0.177130356
2484	0.171528712
2485	0.169619083
2486	0.17690064
2487	0.176466957
2488	0.173112497
2489	0.167375535
2490	0.143853724
2491	0.127046108
2492	0.129462406
2493	0.131857619
2494	0.145521656
2495	0.1612086
2496	0.151688904
2497	0.144163758
2498	0.171544522
2499	0.187141046
2500	0.176962122
